legoRef,type,name,canonicalName,condition,location,disposition,isBuild,isBuildWOFigs,isCrack,costPrice,displayPrice,sellPrice,valueLow,valueHigh,upcomingPrice,notes,srcRow,flags
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,UNKNOWN,SOLD,false,false,false,10.12,,45.99,,,,Sold,594,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,5.18,,,30,50,,,595,
75135,SET,Obi Wan's Jedi Interceptor,Obi Wan's Jedi Interceptor,USED,STORE,SOLD,false,false,false,22.49,149.99,139.99,80,150,,,596,
75135,SET,Obi Wan's Jedi Interceptor,Obi Wan's Jedi Interceptor,USED,STORE,LAYAWAY,false,false,false,22.49,149.99,,80,150,,,597,
75135,SET,Obi Wan's Jedi Interceptor,Obi Wan's Jedi Interceptor,USED,STORAGE,FOR_SALE,false,false,false,24.49,,,80,150,,,598,
75135,SET,Obi Wan's Jedi Interceptor,Obi Wan's Jedi Interceptor,USED,STORE,FOR_SALE,false,false,false,15.99,149.99,,80,150,,,599,
75135,SET,Obi Wan's Jedi Interceptor,Obi Wan's Jedi Interceptor,USED,STORE,FOR_SALE,false,false,false,16,149.99,,80,150,,,600,
75135,SET,Obi Wan's Jedi Interceptor,Obi Wan's Jedi Interceptor,USED,STORE,FOR_SALE,true,true,false,16,,,80,150,,,601,
75135,SET,Obi Wan's Jedi Interceptor,Obi Wan's Jedi Interceptor,USED,UNKNOWN,SOLD,false,false,false,,,139.99,,,,Sold,602,cost-unknown
75136,SET,Droid Escape Pod,Droid Escape Pod,USED,STORAGE,SOLD,false,false,false,19.99,,44.99,25,45,,,603,
75136,SET,Droid Escape Pod,Droid Escape Pod,USED,STORAGE,SOLD,false,false,false,22.49,,39.99,25,45,,,604,
75136,SET,Droid Escape Pod,Droid Escape Pod,USED,STORAGE,FOR_SALE,false,false,false,24.49,,,25,45,,,605,
75136,SET,Droid Escape Pod,Droid Escape Pod,USED,STORE,FOR_SALE,false,false,false,13,44.99,,25,45,,,606,
75136,SET,Droid Escape Pod,Droid Escape Pod,USED,HOME,FOR_SALE,false,false,false,18.89,,,25,45,,,607,
75136,SET,Droid Escape Pod,Droid Escape Pod,USED,UNKNOWN,SOLD,false,false,false,18.89,,44.99,,,,Sold,608,
75137,SET,Carbon Freezing Chamber,Carbon Freezing Chamber,USED,STORAGE,SOLD,false,false,false,19.99,,59.99,40,60,,,609,
75137,SET,Carbon Freezing Chamber,Carbon Freezing Chamber,USED,STORAGE,SOLD,false,false,false,22.49,,59.99,40,60,,,610,
75137,SET,Carbon Freezing Chamber,Carbon Freezing Chamber,USED,STORE,FOR_SALE,false,false,false,22.49,59.99,,40,60,59.99,,611,
75137,SET,Carbon Freezing Chamber,Carbon Freezing Chamber,USED,STORE,FOR_SALE,false,false,false,22.49,59.99,,40,60,,,612,
75137,SET,Carbon Freezing Chamber,Carbon Freezing Chamber,USED,STORE,FOR_SALE,false,false,false,22.49,59.99,,40,60,,,613,
75137,SET,Carbon Freezing Chamber,Carbon Freezing Chamber,USED,HOME,FOR_SALE,false,false,false,16,,,40,60,,,614,
75137,SET,Carbon Freezing Chamber,Carbon Freezing Chamber,USED,HOME,FOR_SALE,false,false,false,16,,,40,60,,,615,
75138,SET,Hoth Attack,Hoth Attack,USED,STORE,SOLD,false,false,false,22.49,79.99,95.99,50,90,,,616,
75138,SET,Hoth Attack,Hoth Attack,USED,STORE,FOR_SALE,false,false,false,24.29,,,50,90,,,617,
75138,SET,Hoth Attack,Hoth Attack,USED,STORAGE,FOR_SALE,false,false,false,16,,,50,90,,,618,
75138,SET,Hoth Attack,Hoth Attack,USED,STORE,FOR_SALE,false,false,false,15.99,,,50,90,,,619,
75139,SET,Battle on Takodana,Battle on Takodana,USED,STORE,SOLD,false,false,false,53.99,59.99,55.99,40,60,,,620,
75139,SET,Battle on Takodana,Battle on Takodana,USED,STORE,FOR_SALE,false,false,false,29.99,,,40,60,,,621,
75139,SET,Battle on Takodana,Battle on Takodana,USED,UNKNOWN,SOLD,false,false,false,7.19,,55.99,,,,Sold,622,
75140,SET,Resistance Troop Transport,Resistance Troop Transport,USED,STORE,FOR_SALE,false,false,false,56.54,99.99,,60,90,,,623,
75141,SET,Kanan's Speeder Bike,Kanan's Speeder Bike,USED,STORE,SOLD,false,false,false,21.6,,79.99,50,80,,,624,
75141,SET,Kanan's Speeder Bike,Kanan's Speeder Bike,USED,STORAGE,SOLD,false,false,false,21.6,,79.99,50,80,,,625,
75141,SET,Kanan's Speeder Bike,Kanan's Speeder Bike,USED,STORE,FOR_SALE,false,false,false,19.99,79.99,,50,80,,,626,
75142,SET,Homing Spider Droid,Homing Spider Droid,USED,STORE,FOR_SALE,false,false,false,26.99,,,70,150,,,627,
75142,SET,Homing Spider Droid,Homing Spider Droid,USED,STORE,FOR_SALE,false,false,false,25.68,124.99,,70,150,,,628,
75144,SET,Snowspeeder UCS,Snowspeeder UCS,USED,STORE,SOLD,false,false,false,99.99,399.99,399.99,,,,Sold,629,
75145,SET,Eclipse Fighter,Eclipse Fighter,USED,STORE,SOLD,false,false,false,26.99,49.99,49.99,30,50,,,630,
75145,SET,Eclipse Fighter,Eclipse Fighter,USED,STORE,FOR_SALE,false,false,false,23,,,30,50,,,631,
75145,SET,Eclipse Fighter,Eclipse Fighter,USED,STORAGE,FOR_SALE,false,false,false,20,,,30,50,,,632,
75145,SET,Eclipse Fighter,Eclipse Fighter,USED,UNKNOWN,SOLD,false,false,false,20,,49.99,,,,Sold,633,
75145,SET,Eclipse Fighter,Eclipse Fighter,USED,STORE,FOR_SALE,false,false,false,18.99,49.99,,30,50,,,634,
75147,SET,StarScavenger,StarScavenger,USED,STORE,SOLD,false,false,false,31.77,79.99,79.99,50,80,,,635,
75147,SET,StarScavenger,StarScavenger,USED,STORE,LAYAWAY,false,false,false,36,79.99,,50,80,,,636,
75147,SET,StarScavenger,StarScavenger,USED,UNKNOWN,FOR_SALE,false,false,false,37,,,50,80,,,637,
75148,SET,Encounter on Jakku,Encounter on Jakku,USED,STORE,LAYAWAY,false,false,false,53.99,,,40,60,,,638,
75148,SET,Encounter on Jakku,Encounter on Jakku,USED,STORAGE,FOR_SALE,false,false,false,42.8,,,40,60,,,639,
75149,SET,Resistance X-Wing Fighter,Resistance X-Wing Fighter,USED,STORE,FOR_SALE,false,false,false,68.99,119.99,,80,120,119.99,,640,
75149,SET,Resistance X-Wing Fighter,Resistance X-Wing Fighter,USED,STORE,FOR_SALE,false,false,false,49,119.99,,80,120,,,641,
75149,SET,Resistance X-Wing Fighter,Resistance X-Wing Fighter,USED,STORE,FOR_SALE,false,false,false,71.99,119.99,,80,120,,,642,
75150,SET,Vader's TIE Advanced VS A-Wing Starfighter,Vader's TIE Advanced VS A-Wing Starfighter,USED,STORE,SOLD,false,false,false,80.99,199.99,144,150,200,,,643,
75150,SET,Vader's TIE Advanced VS A-Wing Starfighter,Vader's TIE Advanced VS A-Wing Starfighter,USED,UNKNOWN,SOLD,false,false,false,61,,199.99,,,,Sold,644,"sold-conflict(xlsx=199.99,pdf=150)"
75151,SET,Clone Turbo Tank,Clone Turbo Tank,USED,STORE,LAYAWAY,false,false,false,98.99,,,350,400,,,645,
75151,SET,Clone Turbo Tank,Clone Turbo Tank,USED,STORE,FOR_SALE,false,false,false,85.63,399.99,,350,400,,,646,
75152,SET,Imperial Assault Hovertank,Imperial Assault Hovertank,USED,STORE,FOR_SALE,false,false,false,26.99,119.99,,75,120,,,647,
75153,SET,AT-ST Walker,AT-ST Walker,USED,STORE,FOR_SALE,false,false,false,35.99,99.99,,60,100,49.99,,648,"listing-vs-upcoming(pdf=99.99,up=49.99)"
75153,SET,AT-ST Walker,AT-ST Walker,USED,STORE,FOR_SALE,false,false,false,19.99,99.99,,60,100,,,649,
75154,SET,TIE Striker,TIE Striker,USED,STORE,SOLD,false,false,false,62.99,,119.99,100,150,,,650,
75154,SET,TIE Striker,TIE Striker,USED,STORE,FOR_SALE,false,false,false,32.99,109.99,,100,150,109.99,,651,
75154,SET,TIE Striker,TIE Striker,USED,STORE,FOR_SALE,false,false,false,34,149.99,,100,150,149.99,,652,
75155,SET,Rebel U-Wing Fighter,Rebel U-Wing Fighter,USED,UNKNOWN,SOLD,false,false,false,71.99,199.99,199.99,,,,Sold,653,
75155,SET,Rebel U-Wing Fighter,Rebel U-Wing Fighter,USED,STORE,SOLD,false,false,false,56,199.99,199.99,150,220,,,654,
75155,SET,Rebel U-Wing Fighter,Rebel U-Wing Fighter,USED,UNKNOWN,SOLD,false,false,false,56,,199.99,,,,Sold,655,
75156,SET,Krennic's Imperial Shuttle,Krennic's Imperial Shuttle,USED,STORE,FOR_SALE,false,false,false,80.99,264.99,,200,290,188,,656,"listing-vs-upcoming(pdf=264.99,up=188)"
75156,SET,Krennic's Imperial Shuttle,Krennic's Imperial Shuttle,USED,STORE,FOR_SALE,false,false,false,30.39,264.99,,200,290,,,657,
75157,SET,Captain Rex's AT-TE,Captain Rex's AT-TE,USED,HOME,LAYAWAY,false,false,false,107.99,,,350,400,,,658,
75157,SET,Captain Rex's AT-TE,Captain Rex's AT-TE,USED,STORE,LAYAWAY,false,false,false,107.99,,,350,400,,,659,
75157,SET,Captain Rex's AT-TE,Captain Rex's AT-TE,USED,STORE,SOLD,false,false,false,89,399.99,400,350,400,,,660,
75158,SET,Rebel Combat Frigate,Rebel Combat Frigate,USED,STORE,LAYAWAY,false,false,false,98.99,699.99,,600,700,,,661,
75160,SET,U-Wing Microfighter,U-Wing Microfighter,USED,STORAGE,SOLD,false,false,false,6.63,,19.99,15,20,,,662,
75160,SET,U-Wing Microfighter,U-Wing Microfighter,USED,STORAGE,FOR_SALE,false,false,false,6.63,,,15,20,,,663,
75160,SET,U-Wing Microfighter,U-Wing Microfighter,USED,STORE,FOR_SALE,false,false,false,8.99,19.99,,15,20,,,664,
75160,SET,U-Wing Microfighter,U-Wing Microfighter,USED,HOME,FOR_SALE,false,false,false,1,,,15,20,,,665,
75161,SET,TIE Striker Microfighter,TIE Striker Microfighter,USED,STORAGE,SOLD,false,false,false,6.63,,19.99,15,20,,,666,
75161,SET,TIE Striker Microfighter,TIE Striker Microfighter,USED,STORAGE,FOR_SALE,false,false,false,7.36,,,15,20,,,667,
75161,SET,TIE Striker Microfighter,TIE Striker Microfighter,USED,STORE,FOR_SALE,false,false,false,1,19.99,,15,20,,,668,
75161,SET,TIE Striker Microfighter,TIE Striker Microfighter,USED,UNKNOWN,FOR_SALE,false,false,false,5,,,15,20,,,669,
75162,SET,Y-Wing Microfighter,Y-Wing Microfighter,USED,STORAGE,FOR_SALE,false,false,false,6.63,22.49,,15,25,22.49,,670,
75162,SET,Y-Wing Microfighter,Y-Wing Microfighter,USED,STORAGE,FOR_SALE,false,false,false,6.63,24.99,,15,25,24.99,,671,
75162,SET,Y-Wing Microfighter,Y-Wing Microfighter,USED,STORE,FOR_SALE,false,false,false,6.63,24.99,,15,25,,,672,
75162,SET,Y-Wing Microfighter,Y-Wing Microfighter,USED,STORE,FOR_SALE,false,false,false,8.99,24.99,,15,25,,,673,
75162,SET,Y-Wing Microfighter,Y-Wing Microfighter,USED,STORE,FOR_SALE,false,false,false,6.7,24.99,,15,25,,,674,
75163,SET,Krennic's Imperial Shuttle Microfighter,Krennic's Imperial Shuttle Microfighter,USED,STORE,LAYAWAY,false,false,false,6.63,19.99,,15,20,,,675,
75163,SET,Krennic's Imperial Shuttle Microfighter,Krennic's Imperial Shuttle Microfighter,USED,STORE,FOR_SALE,false,false,false,7.36,19.99,,15,20,19.99,,676,
75163,SET,Krennic's Imperial Shuttle Microfighter,Krennic's Imperial Shuttle Microfighter,USED,UNKNOWN,FOR_SALE,false,false,false,1,,,15,20,,,677,
75164,SET,Rebel Trooper Battle Pack,Rebel Trooper Battle Pack,USED,STORE,SOLD,false,false,false,9.95,39.99,39.99,20,45,,Figures combined around $40,678,
75164,SET,Rebel Trooper Battle Pack,Rebel Trooper Battle Pack,USED,STORE,FOR_SALE,false,false,false,9.95,39.99,,20,45,39.99,,679,
75164,SET,Rebel Trooper Battle Pack,Rebel Trooper Battle Pack,USED,STORE,FOR_SALE,false,false,false,1.46,39.99,,20,45,,,680,
75165,SET,Imperial Trooper Battle Pack,Imperial Trooper Battle Pack,USED,STORE,SOLD,false,false,false,9.95,54.99,54.99,40,55,,,681,
75165,SET,Imperial Trooper Battle Pack,Imperial Trooper Battle Pack,USED,STORE,LAYAWAY,false,false,false,9.95,54.99,,40,55,,,682,
75165,SET,Imperial Trooper Battle Pack,Imperial Trooper Battle Pack,USED,STORE,FOR_SALE,false,false,false,12.49,54.99,,40,55,54.99,,683,
75166,SET,First Order Transport Speeder Battle Pack,First Order Transport Speeder Battle Pack,USED,STORE,SOLD,false,false,false,9,29.99,29.99,20,30,,,684,name-variants
75166,SET,Fisrt Order Transport Speeder Battle Pack,First Order Transport Speeder Battle Pack,USED,STORE,SOLD,false,false,false,9,29.99,29.99,20,30,,,685,name-variants
75167,SET,Bounty Hunter Speeder Bike Battle Pack,Bounty Hunter Speeder Bike Battle Pack,USED,UNKNOWN,SOLD,false,false,false,9,49.99,40,,,,Sold,686,
75167,SET,Bounty Hunter Speeder Bike Battle Pack,Bounty Hunter Speeder Bike Battle Pack,USED,STORE,FOR_SALE,false,false,false,9,49.99,,35,50,49.99,,687,
75167,SET,Bounty Hunter Speeder Bike Battle Pack,Bounty Hunter Speeder Bike Battle Pack,USED,STORE,FOR_SALE,false,false,false,10.78,49.99,,35,50,,,688,
75168,SET,Yoda's Jedi Starfighter,Yoda's Jedi Starfighter,USED,STORE,SOLD,false,false,false,16.57,59.99,59.99,30,60,,,689,
75169,SET,Duel on Naboo,Duel on Naboo,USED,STORE,FOR_SALE,false,false,false,16.57,79.99,,50,80,79.99,,690,
75169,SET,Duel on Naboo,Duel on Naboo,USED,STORE,FOR_SALE,false,false,false,,79.99,,50,80,,,691,cost-unknown
75170,SET,The Phantom,The Phantom,USED,STORE,FOR_SALE,false,false,false,19.89,,,250,350,,,692,
75170,SET,The Phantom,The Phantom,USED,STORE,FOR_SALE,false,false,false,19.89,,,250,350,,,693,
75170,SET,The Phantom,The Phantom,USED,STORE,FOR_SALE,false,false,false,22.08,349.99,,250,350,,,694,
75170,SET,The Phantom,The Phantom,USED,STORAGE,FOR_SALE,false,false,false,17.99,,,250,350,,,695,
75170,SET,The Phantom,The Phantom,USED,STORAGE,FOR_SALE,false,false,false,17.22,,,250,350,,,696,
75171,SET,Battle on Scarif,Battle on Scarif,USED,STORE,SOLD,false,false,false,33.15,,139.99,100,150,,,697,
75171,SET,Battle on Scarif,Battle on Scarif,USED,UNKNOWN,FOR_SALE,false,false,false,28.99,,,100,150,,,698,
75172,SET,Y-Wing Starfighter,Y-Wing Starfighter,USED,UNKNOWN,SOLD,false,false,false,44.16,,149.99,,,,Sold,699,
75172,SET,Y-Wing Starfighter,Y-Wing Starfighter,USED,UNKNOWN,SOLD,false,false,false,33.83,,159.99,,,,Sold,700,
75172,SET,Y-Wing Starfighter,Y-Wing Starfighter,USED,STORAGE,FOR_SALE,false,false,false,38.99,,,120,160,,,701,
75172,SET,Y-Wing Starfighter,Y-Wing Starfighter,USED,UNKNOWN,FOR_SALE,false,false,false,29.99,,,120,160,,,702,
75173,SET,Luke's Landspeeder,Luke's Landspeeder,USED,STORE,FOR_SALE,false,false,false,14.79,39.99,,25,40,39.99,,703,
75174,SET,Desert Skiff Escape,Desert Skiff Escape,USED,STORE,FOR_SALE,false,false,false,21.49,89.99,,65,95,,Bob Fett is $65,704,
75175,SET,A-Wing Starfighter,A-Wing Starfighter,USED,STORE,FOR_SALE,false,false,false,28.51,119.99,,100,120,,,705,
75175,SET,A-Wing Starfighter,A-Wing Starfighter,USED,STORE,FOR_SALE,false,false,false,24.25,119.99,,100,120,,,706,
75175,SET,A-Wing Starfighter,A-Wing Starfighter,USED,STORAGE,FOR_SALE,false,false,false,25.99,,,100,120,,,707,
75176,SET,Resistance Transport Pod,Resistance Transport Pod,USED,STORE,FOR_SALE,false,false,false,19.25,39.99,,25,40,39.99,,708,
75177,SET,First Order Heavy Scout Walker,First Order Heavy Scout Walker,USED,STORE,FOR_SALE,false,false,false,51.15,59.99,,40,60,,,709,
75178,SET,Jakku Quadjumper,Jakku Quadjumper,USED,STORE,FOR_SALE,false,false,false,24.99,79.99,,65,80,,,710,
75179,SET,Kylo Ren's TIE Fighter,Kylo Ren's TIE Fighter,USED,STORE,FOR_SALE,false,false,false,51.3,179.99,,120,200,,,711,
75180,SET,Rathtar Escape,Rathtar Escape,USED,STORE,SOLD,false,false,false,47.98,79.99,0,,,,Layaway,712,
75182,SET,Republic Fighter Tank,Republic Fighter Tank,USED,STORE,FOR_SALE,false,false,false,18.24,124.99,,80,130,99.99,,713,"listing-vs-upcoming(pdf=124.99,up=99.99)"
75182,SET,Republic Fighter Tank,Republic Fighter Tank,USED,STORE,FOR_SALE,false,false,false,17.49,124.99,,80,130,,Figures combined to $90,714,
75183,SET,Darth Vadar Transformation,Darth Vadar Transformation,USED,STORAGE,FOR_SALE,false,false,false,14.98,,,60,85,,,715,
75183,SET,Darth Vadar Transformation,Darth Vadar Transformation,USED,HOME,FOR_SALE,false,false,false,7.49,,,60,85,,,716,
75185,SET,Tracker 1,Tracker 1,USED,UNKNOWN,SOLD,false,false,false,49.99,119.99,119.99,,,,Sold,717,
75186,SET,The Arrowhead,The Arrowhead,USED,HOME,LAYAWAY,false,false,false,61,174.99,,140,180,,,718,
75187,SET,BB-8,BB-8,USED,STORE,SOLD,false,false,false,64.1,174.99,174.99,130,190,,,719,
75188-3,SET,Resistance Bomber,Resistance Bomber,USED,STORE,FOR_SALE,false,false,false,70.5,199.99,,160,200,,,720,
75189,SET,First Order Heavy Assault Walker,First Order Heavy Assault Walker,USED,STORE,SOLD,false,false,false,96.15,199.99,199.99,150,200,,,721,
75190,SET,First Order Star Destroyer,First Order Star Destroyer,USED,STORE,LAYAWAY,false,false,false,102.55,279.99,,200,280,,,722,
75191,SET,Jedi Starfighter With Hyperdrive,Jedi Starfighter With Hyperdrive,USED,UNKNOWN,SOLD,false,false,false,78,,450,,,,Sold,723,
75192,SET,Millennium Falcon UCS,Millennium Falcon UCS,USED,UNKNOWN,SOLD,false,false,false,789.99,799.99,799.99,,,,Sold,724,
75206,SET,Jedi and Clone Troopers Battle Pack,Jedi and Clone Troopers Battle Pack,USED,STORE,FOR_SALE,true,true,false,,,,,,,,725,cost-unknown
75218,SET,X-Wing Starfighter,X-Wing Starfighter,USED,STORE,SOLD,false,false,false,32.5,149.99,129.99,100,150,,,726,
75240,SET,Major Vonreg's TIE Fighter,Major Vonreg's TIE Fighter,USED,UNKNOWN,FOR_SALE,false,false,false,54.95,,,80,120,,,727,
75249,SET,Resistance Y-Wing Starfighter,Resistance Y-Wing Starfighter,USED,UNKNOWN,FOR_SALE,false,false,false,47.36,,,50,90,,,728,
75258,SET,Anakin's Pod Racer,Anakin's Pod Racer,USED,STORE,FOR_SALE,false,false,false,24.99,59.99,,40,60,59.99,,729,
75263,SET,Resistance Y-Wing Microfighter,Resistance Y-Wing Microfighter,USED,STORE,SOLD,false,false,false,4.99,19.99,19.99,10,20,,,730,
75263,SET,Resistance Y-Wing Microfighter,Resistance Y-Wing Microfighter,USED,STORE,SOLD,false,false,false,4.99,19.99,19.99,10,20,,,731,
75263,SET,Resistance Y-Wing Microfighter,Resistance Y-Wing Microfighter,USED,STORE,SOLD,false,false,false,6.29,19.99,19.99,10,20,,,732,
75263,SET,Resistance Y-Wing Microfighter,Resistance Y-Wing Microfighter,USED,UNKNOWN,FOR_SALE,false,false,false,6.29,,,10,20,,,733,
75263,SET,Resistance Y-Wing Microfighter,Resistance Y-Wing Microfighter,USED,UNKNOWN,FOR_SALE,false,false,false,7.49,,,10,20,,,734,
75264,SET,Kylo Ren's Shuttle Microfighter,Kylo Ren's Shuttle Microfighter,USED,UNKNOWN,FOR_SALE,false,false,false,6.99,,,20,35,,,735,
75266,SET,Sith Trooper Battle Pack,Sith Trooper Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,12.99,,,15,25,,,736,
75266,SET,Sith Trooper Battle Pack,Sith Trooper Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,12.99,,,15,25,,,737,
75266,SET,Sith Trooper Battle Pack,Sith Trooper Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,12.99,,,15,25,,,738,
75267,SET,Mandalorian Battle Pack,Mandalorian Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,12.95,,,15,30,,,739,
75267,SET,Mandalorian Battle Pack,Mandalorian Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,12.99,,,15,30,,,740,
75267,SET,Mandalorian Battle Pack,Mandalorian Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,12.99,,,15,30,,,741,
75267,SET,Mandalorian Battle Pack,Mandalorian Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,12.99,,,15,30,,,742,
75273,SET,Poe Dameron's X-Wing Fighter,Poe Dameron's X-Wing Fighter,USED,UNKNOWN,FOR_SALE,false,false,false,72.99,,,80,100,,,743,
75273,SET,Poe Dameron's X-Wing Fighter,Poe Dameron's X-Wing Fighter,USED,UNKNOWN,FOR_SALE,false,false,false,72.99,,,80,100,,,744,
75532,SET,Scout Trooper & Speeder Bike,Scout Trooper & Speeder Bike,USED,STORE,SOLD,false,false,false,27.99,99.99,89.99,70,100,,,745,
